,Date,Time,hashtags,tagged_usernames,text,Text
2664,2020-05-20,07:21:00,['#priyankavadrabusghotala'],"['@vasudev00411816:', '@incindia']",  priyankavadrabusghotala \nmore than helping the migrants its obivious  wants more misery for them. why they\xe2\x80\xa6,  priyankavadrabusghotala \nmore than helping the migrants its obivious  wants more misery for them. why they\xe2\x80\xa6
2665,2020-05-20,07:21:00,"['#rajasthan', '#congress']","['@priyankagandhi', '@myogiadityanath']",  these buses belongs to rajasthan government and not congress ; they have gone so\xe2\x80\xa6,  these buses belongs to rajasthan government and not congress ; they have gone so\xe2\x80\xa6
2666,2020-05-20,07:20:00,"['#isupportarnabgoswami\\ngoons', ""#soniagoonsattackarnab\\n#isupportarnabgos\\xe2\\x80\\xa6'""]",['@shankarpal_mali:'],  isupportarnabgoswami\ngoons attack arnab goswami for just showing the truth \n\nsoniagoonsattackarnab\nisupportarnabgos\xe2\x80\xa6,  isupportarnabgoswami\ngoons attack arnab goswami for just showing the truth \n\nsoniagoonsattackarnab\nisupportarnabgos\xe2\x80\xa6
2667,2020-05-20,07:19:00,[],"['@netaniyanta:', '@nair_hena', '@av51', '@sureshseshadri1', '@santoshpanday', '@ajitsinhjagirda', '@jitin_bhalla', '@ayushpatidarrr', '@superindianist', ""@prasad_pe\\xe2\\x80\\xa6'""]",          \xe2\x80\xa6,          \xe2\x80\xa6
2668,2020-05-20,07:18:00,"['#india', '#indianpolitics', '#government', '#indian', '#trendingtopic', '#trendingnews', '#trending', '#failedgovernment']",[],india indianpolitics government indian trendingtopic trendingnews trending failedgovernment thoughts of thi\xe2\x80\xa6,india indianpolitics government indian trendingtopic trendingnews trending failedgovernment thoughts of thi\xe2\x80\xa6
2669,2020-05-20,07:18:00,['#congress'],['@mrcuteanish:'],  read these 2 pieces of news from rajasthan and then think what would have happened if congress had been in power at the\xe2\x80\xa6,  read these 2 pieces of news from rajasthan and then think what would have happened if congress had been in power at the\xe2\x80\xa6
2670,2020-05-20,07:17:00,[],[],liberals &amp; official handles of congress are using social media platforms to spread fake news. \n\nbut we are here to\xe2\x80\xa6,liberals &amp; official handles of congress are using social media platforms to spread fake news. \n\nbut we are here to\xe2\x80\xa6
2671,2020-05-20,07:16:00,['#congress'],"['@gopalkagarwal:', '@news24tvchannel']",  on  now congress bus politics,  on  now congress bus politics
2672,2020-05-20,07:16:00,"['#remeberingrajivgandhi', '#congress']",['@incgeet:'],  remeberingrajivgandhi ji\xe2\x80\x99s death anniversary the congress will provide financial assistance to the underprivileged people o\xe2\x80\xa6,  remeberingrajivgandhi ji\xe2\x80\x99s death anniversary the congress will provide financial assistance to the underprivileged people o\xe2\x80\xa6
2673,2020-05-20,07:15:00,[],"['@drambardar', '@rssorg']",  is indeed an amazing organization. \n\nin my childhood i met many ordinary citizens in neighborh\xe2\x80\xa6,  is indeed an amazing organization. \n\nin my childhood i met many ordinary citizens in neighborh\xe2\x80\xa6
2674,2020-05-20,07:15:00,"['#congress', '#up']",['@the_hindu:'],  just in | in the list of 1049 buses submitted by the congress to the up government 879 have been found to be buses while\xe2\x80\xa6,  just in | in the list of 1049 buses submitted by the congress to the up government 879 have been found to be buses while\xe2\x80\xa6
2675,2020-05-20,07:13:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2676,2020-05-20,07:13:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2677,2020-05-20,07:13:00,['#congress'],"['@ranjeet87035789:', '@rssurjewala']",   heartbreaking propaganda even during difficult times!! \ncongress,   heartbreaking propaganda even during difficult times!! \ncongress
2678,2020-05-20,07:12:00,['#congress'],['@desimojito'], congress to its member whos not covering their scams., congress to its member whos not covering their scams.
2679,2020-05-20,07:12:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2680,2020-05-20,07:11:00,[],[],into the grizzly maze \xf0\x9f\x92\xaf\n\nhttps//t.co/vprwxxspsr\nmobile users for blazing fast advertising\xe2\x80\xa6,into the grizzly maze \xf0\x9f\x92\xaf\n\nhttps//t.co/vprwxxspsr\nmobile users for blazing fast advertising\xe2\x80\xa6
2681,2020-05-20,07:10:00,"['#endorse', ""#uscongress,virginia's""]",['@qasimrashid'],i am honored to endorse  for uscongressvirginias 1st district. ive contributed so should you her\xe2\x80\xa6,i am honored to endorse  for uscongressvirginias 1st district. ive contributed so should you her\xe2\x80\xa6
2682,2020-05-20,07:10:00,"['#virtual', '#bio-#congress', '#eoc']",[],premiere for virtual bio-congress - the eoc takes place as an online event. about 250 european representatives\xe2\x80\xa6,premiere for virtual bio-congress - the eoc takes place as an online event. about 250 european representatives\xe2\x80\xa6
2683,2020-05-20,07:09:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2684,2020-05-20,07:09:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2685,2020-05-20,07:09:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2686,2020-05-20,07:09:00,"['#congress', '#aditisingh', ""#congresscheatedmigrants\\n#congresskabusghotala\\xe2\\x80\\xa6'""]",['@wakeuphindu:'],  congress mla aditi singh exposed congress party.aditisingh shame on congi\ncongresscheatedmigrants\ncongresskabusghotala\xe2\x80\xa6,  congress mla aditi singh exposed congress party.aditisingh shame on congi\ncongresscheatedmigrants\ncongresskabusghotala\xe2\x80\xa6
2687,2020-05-20,07:09:00,['#congress'],['@toibengaluru:'],  karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi\xe2\x80\xa6,  karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi\xe2\x80\xa6
2688,2020-05-20,07:08:00,"['#congress', '#aditisingh', '#congresscheatedmigrants\\xe2\\x80\\xa6']",[],congress mla aditi singh exposed congress party.aditisingh shame on congi\ncongresscheatedmigrants\xe2\x80\xa6,congress mla aditi singh exposed congress party.aditisingh shame on congi\ncongresscheatedmigrants\xe2\x80\xa6
2689,2020-05-20,07:07:00,['#congress'],['@rssurjewala'], heartbreaking propaganda even during difficult times!! \ncongress, heartbreaking propaganda even during difficult times!! \ncongress
2690,2020-05-20,07:06:00,"['#up:', '#congress', '#protest', '#agra']","['@anujajtoi:', '@ajaylalluinc']",  up congress party workers staged a protest in agra demanding release of their leaders including  arrested\xe2\x80\xa6,  up congress party workers staged a protest in agra demanding release of their leaders including  arrested\xe2\x80\xa6
2691,2020-05-20,07:05:00,[],"['@ncpspeaks', '@incindia']",uddhav thackeray break the alliance now. otherwise  and  will destroy you by staged events\xe2\x80\xa6,uddhav thackeray break the alliance now. otherwise  and  will destroy you by staged events\xe2\x80\xa6
2692,2020-05-20,07:05:00,[],['@sumitkanodia1:'],  people have started going too far in proving their political agendas that they dont hesitate in defaming their very own\xe2\x80\xa6,  people have started going too far in proving their political agendas that they dont hesitate in defaming their very own\xe2\x80\xa6
2693,2020-05-20,07:04:00,['#congress'],[],there was a time when if you had cut my veins i would have bled congress . i was a big time congress supporter. b\xe2\x80\xa6,there was a time when if you had cut my veins i would have bled congress . i was a big time congress supporter. b\xe2\x80\xa6
2694,2020-05-20,07:04:00,[],[],unnecessary debate show! \n19-20 toh har jagah laga rehta hai phir bhi har taraf rajneeti aur har koi neta\nthis is w\xe2\x80\xa6,unnecessary debate show! \n19-20 toh har jagah laga rehta hai phir bhi har taraf rajneeti aur har koi neta\nthis is w\xe2\x80\xa6
2695,2020-05-20,07:02:00,"['#nurse', '#nursing', '#healthcare', '#heartbeatbill', '#conferences', '#madicine', '#surgery', ""#technol\\xe2\\x80\\xa6'""]",['@alexanickolas3:'],  get cme/cne/cpd/ce at nursing 2019 nurse nursing healthcare heartbeatbill conferences madicine surgery technol\xe2\x80\xa6,  get cme/cne/cpd/ce at nursing 2019 nurse nursing healthcare heartbeatbill conferences madicine surgery technol\xe2\x80\xa6
2696,2020-05-20,07:02:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2697,2020-05-20,07:01:00,[],[],liberals &amp; official handles of congress are using social media platforms to spread fake news. \n\nbut we are here to\xe2\x80\xa6,liberals &amp; official handles of congress are using social media platforms to spread fake news. \n\nbut we are here to\xe2\x80\xa6
2698,2020-05-20,07:01:00,['#congress'],"['@milinddeora', '@mumbaimirror', '@mybmc']",   the another next-gen leader struggling in congress party... \ngood job sir. \nco\xe2\x80\xa6,   the another next-gen leader struggling in congress party... \ngood job sir. \nco\xe2\x80\xa6
2699,2020-05-20,07:00:00,"['#congress', '#aditisingh', '#congresscheatedmigrants\\n#congresskabusghotala\\n#\\xe2\\x80\\xa6""']",['@wakeuphindu:'],  congresss leader aditi singh exposed congress party. aditisingh shame.\ncongresscheatedmigrants\ncongresskabusghotala\n\xe2\x80\xa6,  congresss leader aditi singh exposed congress party. aditisingh shame.\ncongresscheatedmigrants\ncongresskabusghotala\n\xe2\x80\xa6
2700,2020-05-20,06:59:00,[],"['@sambitswaraj', '@priyankagandhi', '@priyankagandhi', '@rahulgandhi']",  once again  has proved that  is her brother.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 what was s\xe2\x80\xa6,  once again  has proved that  is her brother.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 what was s\xe2\x80\xa6
2701,2020-05-20,06:59:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2702,2020-05-20,06:58:00,"['#congress', '#aditisingh', '#congresscheatedmigrants\\xe2\\x80\\xa6']",[],congresss leader aditi singh exposed congress party. aditisingh shame.\ncongresscheatedmigrants\xe2\x80\xa6,congresss leader aditi singh exposed congress party. aditisingh shame.\ncongresscheatedmigrants\xe2\x80\xa6
2703,2020-05-20,06:58:00,"['#congress', '#congressmuktbharat', '#congresscheatedmigrants', '#bjp', '#rss']",[],omg another low a leader of congress when will they learn\ncongressmuktbharat congresscheatedmigrants bjp rss,omg another low a leader of congress when will they learn\ncongressmuktbharat congresscheatedmigrants bjp rss
2704,2020-05-20,06:57:00,"['#congress', '#pappu', '#pinki\\n#congresscheatedmigrants', '#congresskabusghotala\\xe2\\x80\\xa6']",[],congress is just trying to re-launch pappu and pinki\ncongresscheatedmigrants congresskabusghotala\xe2\x80\xa6,congress is just trying to re-launch pappu and pinki\ncongresscheatedmigrants congresskabusghotala\xe2\x80\xa6
2705,2020-05-20,06:56:00,"['#congress', '#priyankagandhi', ""#yogiadit\\xe2\\x80\\xa6'""]",['@sakaltimes:'],  coronavirus might crisis priyanka gandhi aide up congress chief booked for \xe2\x80\x98forgery\xe2\x80\x99\n\ncongress priyankagandhi yogiadit\xe2\x80\xa6,  coronavirus might crisis priyanka gandhi aide up congress chief booked for \xe2\x80\x98forgery\xe2\x80\x99\n\ncongress priyankagandhi yogiadit\xe2\x80\xa6
2706,2020-05-20,06:56:00,"['#congresskabusghotala', '#congress\\xe2\\x80\\xa6']","['@priyankagandhi', '@rahulgandhi', '@incindia']",   congresskabusghotala one can never expect moral values from congress\xe2\x80\xa6,   congresskabusghotala one can never expect moral values from congress\xe2\x80\xa6
2707,2020-05-20,06:56:00,['#congress'],['@ilhanmn'], needs to be removed from the congress !!!, needs to be removed from the congress !!!
2708,2020-05-20,06:55:00,"['#congress', '#up']",['@the_hindu:'],  just in | in the list of 1049 buses submitted by the congress to the up government 879 have been found to be buses while\xe2\x80\xa6,  just in | in the list of 1049 buses submitted by the congress to the up government 879 have been found to be buses while\xe2\x80\xa6
2709,2020-05-20,06:55:00,"['#sentomcotton:', '#congress']",[],sentomcotton congress needs to get to bottom of abuses of power spying on trump campaign |,sentomcotton congress needs to get to bottom of abuses of power spying on trump campaign |
2710,2020-05-20,06:53:00,"['#bjp', '#congress.', '#migrantlabourers']",[],cheap politics of buses in up by bjp and congress. ultimately the migrantlabourers are sufferers.,cheap politics of buses in up by bjp and congress. ultimately the migrantlabourers are sufferers.
2711,2020-05-20,06:52:00,['#congress'],"['@zebaism', '@iamkavitak']",  this level of protest for citizens was required and much awaited from congress leaders \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9c\x8c,  this level of protest for citizens was required and much awaited from congress leaders \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9c\x8c
2712,2020-05-20,06:52:00,"['#worldpressfreedomday\\n...patriotic', ""#congr\\xe2\\x80\\xa6'""]","['@rajivranjanra16:', '@incindia']",   this song is considered as worldpressfreedomday\n...patriotic song &amp; indian-press dedicated it to the congr\xe2\x80\xa6,   this song is considered as worldpressfreedomday\n...patriotic song &amp; indian-press dedicated it to the congr\xe2\x80\xa6
2713,2020-05-20,06:52:00,"['#up:', '#congress', '#protest', '#agra']",['@ajaylalluinc\\xe2\\x80\\xa6'],up congress party workers staged a protest in agra demanding release of their leaders including \xe2\x80\xa6,up congress party workers staged a protest in agra demanding release of their leaders including \xe2\x80\xa6
2714,2020-05-20,06:51:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2715,2020-05-20,06:51:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2716,2020-05-20,06:51:00,['#congress'],"['@gopalkagarwal:', '@news24tvchannel']",  on  now congress bus politics,  on  now congress bus politics
2717,2020-05-20,06:50:00,[],[],its not about false promises by demagogues.\nits matter to take stand for stranded migrants.\nnot 1000 buses but at\xe2\x80\xa6,its not about false promises by demagogues.\nits matter to take stand for stranded migrants.\nnot 1000 buses but at\xe2\x80\xa6
2718,2020-05-20,06:50:00,['#congress'],['@toibengaluru:'],  karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi\xe2\x80\xa6,  karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi\xe2\x80\xa6
2719,2020-05-20,06:49:00,['#congress'],[],karnataka congress leaders hold protest against the state government against amending of apmc act at the premises\xe2\x80\xa6,karnataka congress leaders hold protest against the state government against amending of apmc act at the premises\xe2\x80\xa6
2720,2020-05-20,06:48:00,['#congress'],[],congress scientists have successfully invited two wheeler buses and three wheeler buses. only party that has so m\xe2\x80\xa6,congress scientists have successfully invited two wheeler buses and three wheeler buses. only party that has so m\xe2\x80\xa6
2721,2020-05-20,06:48:00,['#congress'],"['@gopalkagarwal:', '@news24tvchannel']",  on  now congress bus politics,  on  now congress bus politics
2722,2020-05-20,06:48:00,['#congress'],"['@gopalkagarwal:', '@news24tvchannel']",  on  now congress bus politics,  on  now congress bus politics
